borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default
BRW_02734,Logan Sethi,Gujarat,Food & Beverage,BR_15,LO_038,2023-07-10,5000000,12.53,24,549912,236606,0.43,743,1,45,Regular,Unsecured,0,Red,Stressed,0
BRW_02735,Jalsa Palla,Uttar Pradesh,Electronics,BR_12,LO_010,2022-10-25,500000,14.85,60,171099,11855,0.069,709,4,30,Regular,Inventory,0,Amber,Stressed,0
BRW_02736,Deepa Salvi,Karnataka,Retail Trade,BR_10,LO_035,2022-11-04,10000000,11.62,12,2349577,886711,0.377,796,5,90,Regular,Gold,0,Critical,NPA,0
BRW_02737,Bhavika Chhabra,West Bengal,Chemicals,BR_13,LO_020,2024-05-21,1500000,16.64,60,171761,36989,0.215,769,0,0,Non-Filer,Property,0,Amber,Active,0
BRW_02738,Hema Tata,Delhi,Auto Parts,BR_02,LO_012,2022-06-11,1000000,12.02,18,175257,60991,0.348,643,3,120,Regular,Machinery,0,Critical,NPA,0
BRW_02739,Ladli Raval,Haryana,Food & Beverage,BR_15,LO_012,2023-12-30,1500000,15.9,36,341550,52661,0.154,608,3,0,Irregular,Unsecured,1,Critical,Defaulted,1
BRW_02740,Mitali Rout,Telangana,Retail Trade,BR_08,LO_017,2023-12-28,1500000,17.05,36,335818,53516,0.159,799,4,0,Irregular,Property,1,Red,Active,0
BRW_02741,Wahab Kalla,Punjab,Retail Trade,BR_06,LO_004,2023-12-19,750000,12.43,18,67189,45886,0.683,781,1,30,Irregular,Inventory,0,Amber,Stressed,0
BRW_02742,Falan Mahajan,Delhi,Auto Parts,BR_04,LO_008,2023-10-16,500000,15.13,24,168363,24274,0.144,816,0,90,Irregular,Inventory,0,Red,NPA,0
BRW_02743,Rohan Chacko,Maharashtra,Chemicals,BR_08,LO_007,2022-06-28,500000,16.95,48,77175,14414,0.187,666,0,90,Regular,Property,0,Red,NPA,1
BRW_02744,Yug Pillay,Madhya Pradesh,Construction,BR_20,LO_018,2024-03-23,7500000,13.32,18,632773,461977,0.73,675,1,60,Irregular,Gold,0,Critical,Stressed,0
BRW_02745,Andrew Bajwa,Tamil Nadu,Construction,BR_05,LO_026,2023-01-06,750000,12.64,60,75479,16926,0.224,610,0,90,Regular,Property,0,Critical,NPA,0
BRW_02746,Qasim Mann,Maharashtra,Retail Trade,BR_20,LO_031,2023-06-05,2000000,13.86,36,473305,68219,0.144,662,0,0,Regular,Inventory,1,Amber,Active,0
BRW_02747,Mugdha Bhalla,Madhya Pradesh,Construction,BR_08,LO_008,2022-08-18,1500000,15.38,12,175803,135656,0.772,722,2,30,Regular,Unsecured,2,Critical,Stressed,0
BRW_02748,Ishaan Sarna,Karnataka,Textile,BR_14,LO_034,2022-05-05,7500000,15.53,36,684492,261940,0.383,762,3,0,Regular,Unsecured,0,Red,Defaulted,1
BRW_02749,Michael Mitra,Tamil Nadu,Retail Trade,BR_17,LO_016,2022-07-25,750000,12.42,48,136874,19905,0.145,612,6,30,Non-Filer,Gold,0,Critical,Stressed,1
BRW_02750,Abhimanyu Dar,Gujarat,Retail Trade,BR_20,LO_020,2024-03-22,10000000,14.7,36,2481455,345185,0.139,788,3,120,Regular,Machinery,2,Critical,NPA,0
BRW_02751,Frederick Hora,Madhya Pradesh,Food & Beverage,BR_02,LO_010,2022-05-23,5000000,13.38,48,550983,135082,0.245,759,4,0,Regular,Inventory,0,Red,Active,0
BRW_02752,Ishwar Grewal,Gujarat,Construction,BR_19,LO_005,2022-08-31,5000000,17.39,18,822992,317576,0.386,679,0,30,Regular,Inventory,0,Amber,Stressed,0
BRW_02753,Warhi Ratta,Telangana,Chemicals,BR_04,LO_011,2024-03-20,500000,13.7,36,96397,17016,0.177,727,6,15,Regular,Property,1,Critical,Defaulted,1
BRW_02754,Pranit Garde,Maharashtra,Retail Trade,BR_14,LO_038,2023-05-21,750000,17.37,24,92290,37215,0.403,652,2,0,Regular,Property,2,Red,Defaulted,1
BRW_02755,Kamya Mital,West Bengal,Electronics,BR_07,LO_039,2022-01-27,1500000,14.5,60,324959,35292,0.109,745,2,120,Regular,Machinery,1,Critical,NPA,1
BRW_02756,Jason Arora,Haryana,Chemicals,BR_16,LO_022,2023-01-05,1500000,16.59,24,154511,73868,0.478,710,6,30,Non-Filer,Property,0,Critical,Stressed,0
BRW_02757,Kalpit Subramaniam,Punjab,Textile,BR_10,LO_011,2023-07-22,1000000,15.07,60,92559,23826,0.257,761,0,0,Regular,Unsecured,0,Amber,Active,0
BRW_02758,Jalsa Singh,Maharashtra,Food & Beverage,BR_11,LO_018,2023-08-10,5000000,15.85,36,1101777,175415,0.159,773,0,60,Regular,Machinery,1,Critical,Stressed,1
BRW_02759,Onkar Murthy,Uttar Pradesh,Auto Parts,BR_05,LO_018,2023-01-13,7500000,14.27,36,1101991,257316,0.234,597,5,90,Regular,Property,2,Critical,NPA,1
BRW_02760,Michael Dubey,Uttar Pradesh,Chemicals,BR_12,LO_031,2023-04-24,750000,16.88,60,79313,18591,0.234,794,4,0,Regular,Machinery,0,Red,Defaulted,1
BRW_02761,Sudiksha Das,Gujarat,Retail Trade,BR_15,LO_020,2024-04-02,1500000,14.48,12,291684,135019,0.463,705,1,0,Non-Filer,Gold,0,Amber,Active,0
BRW_02762,David Bobal,Maharashtra,Textile,BR_10,LO_023,2023-07-19,1000000,14.7,36,327087,34518,0.106,790,2,0,Regular,Unsecured,0,Red,Active,0
BRW_02763,Jeevika Bansal,Punjab,Agri Processing,BR_02,LO_040,2022-05-13,750000,15.12,12,206648,67736,0.328,586,0,45,Regular,Property,0,Critical,Stressed,1
BRW_02764,Vrinda Sha,Haryana,Textile,BR_18,LO_010,2023-09-19,3000000,17.32,12,900648,274070,0.304,742,1,90,Regular,Gold,0,Critical,NPA,0
BRW_02765,Pushti Bhatia,West Bengal,Textile,BR_11,LO_017,2022-03-30,1500000,16.12,60,473125,36572,0.077,703,0,60,Irregular,Machinery,0,Red,Stressed,0
BRW_02766,Forum Sura,Telangana,Food & Beverage,BR_05,LO_008,2022-03-09,3000000,13.94,12,1027828,269276,0.262,693,1,90,Regular,Machinery,1,Critical,NPA,1
BRW_02767,Ronith Baral,Punjab,Auto Parts,BR_06,LO_031,2022-11-13,750000,16.19,12,214557,68115,0.317,663,3,90,Regular,Gold,0,Critical,NPA,0
BRW_02768,Pranav Jani,Rajasthan,Agri Processing,BR_13,LO_040,2023-02-12,1500000,16.0,18,366405,94284,0.257,663,3,120,Regular,Property,0,Critical,NPA,1
BRW_02769,Krishna Khosla,Madhya Pradesh,Construction,BR_17,LO_026,2024-01-05,3000000,18.02,24,535994,149801,0.279,662,5,30,Non-Filer,Machinery,1,Critical,Stressed,1
BRW_02770,Gauri Rajagopalan,Punjab,Construction,BR_16,LO_009,2024-01-07,2000000,17.39,12,258087,182779,0.708,684,0,0,Irregular,Property,2,Critical,Defaulted,1
BRW_02771,Falguni Datta,Telangana,Chemicals,BR_01,LO_032,2023-05-06,1000000,16.03,24,265398,48977,0.185,787,1,120,Regular,Property,0,Red,NPA,0
BRW_02772,Jai Mann,West Bengal,Textile,BR_13,LO_023,2023-06-23,7500000,13.89,12,2614773,673015,0.257,681,5,30,Irregular,Property,0,Red,Stressed,1
BRW_02773,Joshua Datta,West Bengal,Electronics,BR_10,LO_032,2023-02-25,5000000,16.96,24,1030934,247115,0.24,792,4,45,Regular,Property,2,Critical,Stressed,1
BRW_02774,Jagdish Bhatia,Uttar Pradesh,Food & Beverage,BR_13,LO_036,2024-02-27,1000000,15.53,36,275393,34925,0.127,672,3,30,Regular,Inventory,0,Amber,Stressed,1
BRW_02775,Abhiram Yadav,Uttar Pradesh,Electronics,BR_20,LO_005,2023-02-24,3000000,18.4,36,641024,109060,0.17,815,4,120,Regular,Property,0,Critical,NPA,0
BRW_02776,Gabriel Balasubramanian,Karnataka,Food & Beverage,BR_18,LO_001,2024-04-23,1500000,13.23,24,294933,71474,0.242,639,5,0,Irregular,Machinery,0,Red,Defaulted,1
BRW_02777,Frado Iyer,Telangana,Construction,BR_18,LO_031,2023-08-12,2000000,12.06,12,381565,177753,0.466,681,1,120,Regular,Machinery,0,Critical,NPA,0
BRW_02778,Jason Varma,Tamil Nadu,Chemicals,BR_04,LO_031,2022-03-17,2000000,11.99,18,432497,121954,0.282,816,1,30,Irregular,Unsecured,0,Amber,Stressed,0
BRW_02779,Girindra Chada,Tamil Nadu,Chemicals,BR_03,LO_009,2022-05-09,5000000,15.98,24,895309,244767,0.273,603,5,75,Regular,Inventory,0,Critical,Stressed,0
BRW_02780,Frederick Banerjee,Delhi,Chemicals,BR_16,LO_033,2022-11-21,2000000,18.07,48,564337,58823,0.104,808,3,90,Irregular,Unsecured,0,Critical,NPA,0
BRW_02781,Yatin Natarajan,Uttar Pradesh,Agri Processing,BR_07,LO_035,2023-10-20,1000000,11.51,18,316053,60754,0.192,800,1,0,Regular,Property,0,Amber,Active,0
BRW_02782,Fitan Deol,Delhi,Auto Parts,BR_07,LO_026,2022-03-17,2000000,16.58,48,636758,57276,0.09,802,2,60,Regular,Inventory,0,Red,Stressed,0
BRW_02783,Zaid Sangha,Maharashtra,Agri Processing,BR_02,LO_002,2023-04-06,5000000,16.1,24,707393,245054,0.346,688,0,0,Regular,Property,0,Amber,Active,0
BRW_02784,Lipika Saha,Uttar Pradesh,Retail Trade,BR_16,LO_034,2023-04-23,2000000,16.63,12,643790,182058,0.283,746,0,0,Regular,Inventory,2,Amber,Active,0
BRW_02785,Yashvi Buch,West Bengal,Retail Trade,BR_05,LO_017,2023-11-28,2000000,13.99,48,344437,54642,0.159,719,5,0,Regular,Machinery,2,Critical,Defaulted,1
BRW_02786,Aachal Bhardwaj,Uttar Pradesh,Electronics,BR_08,LO_006,2023-06-14,10000000,17.24,24,1635130,495576,0.303,673,4,45,Regular,Inventory,1,Critical,Stressed,1
BRW_02787,Aayush Patel,Punjab,Auto Parts,BR_08,LO_037,2022-12-19,1000000,11.81,18,276224,60893,0.22,760,0,15,Non-Filer,Property,0,Amber,Active,0
BRW_02788,Chandani Sarna,Madhya Pradesh,Construction,BR_11,LO_031,2022-05-12,3000000,16.79,12,486804,273315,0.561,643,0,120,Regular,Property,2,Critical,NPA,0
BRW_02789,Aarush Soni,West Bengal,Auto Parts,BR_20,LO_028,2024-06-18,500000,13.37,48,47150,13505,0.286,583,1,60,Regular,Inventory,1,Critical,Stressed,1
BRW_02790,Osha Chowdhury,Telangana,Food & Beverage,BR_10,LO_021,2024-04-28,2000000,14.84,24,361753,96821,0.268,673,0,15,Regular,Unsecured,0,Green,Active,0
BRW_02791,Gopal Pal,Uttar Pradesh,Retail Trade,BR_01,LO_011,2024-03-09,7500000,17.26,12,2060967,684961,0.332,712,0,0,Regular,Property,1,Amber,Active,0
BRW_02792,Charan Iyengar,Haryana,Textile,BR_06,LO_036,2023-07-19,2000000,13.4,12,336557,179010,0.532,595,1,0,Regular,Unsecured,2,Critical,Defaulted,1
BRW_02793,Faris Krishnamurthy,Gujarat,Textile,BR_07,LO_039,2023-10-18,10000000,12.8,36,2499809,335977,0.134,606,4,45,Irregular,Property,1,Critical,Stressed,1
BRW_02794,Chakradev Dhawan,Uttar Pradesh,Construction,BR_17,LO_027,2023-08-25,3000000,16.27,12,774696,272576,0.352,711,2,0,Regular,Inventory,0,Red,Active,0
BRW_02795,Tripti Shroff,Madhya Pradesh,Food & Beverage,BR_16,LO_020,2022-07-06,7500000,15.23,24,2085815,364469,0.175,651,2,120,Irregular,Unsecured,1,Critical,NPA,0
BRW_02796,Frado Sur,Telangana,Electronics,BR_14,LO_020,2024-02-26,7500000,15.1,18,2416689,468238,0.194,627,1,0,Regular,Property,0,Amber,Active,0
BRW_02797,Samar Balan,Delhi,Agri Processing,BR_03,LO_002,2022-05-13,1000000,13.3,60,196792,22906,0.116,715,0,30,Non-Filer,Machinery,0,Amber,Stressed,0
BRW_02798,Manbir Goyal,Maharashtra,Food & Beverage,BR_09,LO_037,2023-03-20,5000000,11.74,36,624683,165451,0.265,660,0,90,Regular,Property,1,Critical,NPA,0
BRW_02799,Michael Mander,Madhya Pradesh,Textile,BR_10,LO_027,2023-05-30,5000000,14.37,24,830549,240939,0.29,753,2,0,Regular,Machinery,0,Red,Active,0
BRW_02800,Gagan Vig,Rajasthan,Textile,BR_03,LO_018,2024-06-08,3000000,12.25,24,590055,141570,0.24,623,2,0,Regular,Gold,1,Critical,Defaulted,1
BRW_02801,Nisha Andra,Maharashtra,Electronics,BR_12,LO_013,2022-02-26,5000000,17.84,24,1363753,249234,0.183,774,1,90,Non-Filer,Inventory,1,Critical,NPA,1
BRW_02802,Nitesh Khurana,Uttar Pradesh,Retail Trade,BR_04,LO_018,2024-05-01,750000,11.79,48,62657,19673,0.314,798,2,0,Irregular,Unsecured,1,Red,Active,0
BRW_02803,Girindra Narang,Gujarat,Food & Beverage,BR_12,LO_011,2022-05-08,10000000,14.52,48,1652620,275880,0.167,631,2,15,Regular,Property,0,Red,Defaulted,1
BRW_02804,Oni Solanki,Haryana,Food & Beverage,BR_13,LO_014,2023-06-15,500000,11.87,18,145278,30460,0.21,613,0,0,Regular,Machinery,0,Amber,Active,0
BRW_02805,Robert Nair,Gujarat,Textile,BR_07,LO_004,2022-06-06,500000,12.17,24,130565,23576,0.181,769,2,0,Non-Filer,Machinery,1,Critical,Active,0
BRW_02806,Daksha Aurora,Punjab,Agri Processing,BR_19,LO_039,2022-11-08,1000000,16.11,48,277569,28396,0.102,816,1,0,Regular,Unsecured,1,Red,Defaulted,1
BRW_02807,Forum Raju,Rajasthan,Construction,BR_18,LO_013,2022-06-18,1000000,16.03,48,299188,28355,0.095,600,4,0,Regular,Property,0,Critical,Active,0
BRW_02808,Irya Bera,Gujarat,Chemicals,BR_18,LO_019,2022-06-15,500000,11.73,48,145736,13100,0.09,814,5,45,Irregular,Unsecured,0,Critical,Stressed,0
BRW_02809,Sachi Sarma,Delhi,Construction,BR_09,LO_039,2022-11-27,5000000,11.51,18,1320947,303773,0.23,603,2,15,Non-Filer,Machinery,2,Critical,Defaulted,1
BRW_02810,Ijaya Kara,Tamil Nadu,Food & Beverage,BR_07,LO_025,2023-12-28,1500000,12.05,18,298062,91507,0.307,623,6,0,Irregular,Inventory,0,Critical,Active,0
BRW_02811,Vedant Dutta,Tamil Nadu,Construction,BR_07,LO_015,2022-08-19,750000,16.84,24,259178,37024,0.143,693,1,15,Non-Filer,Machinery,0,Red,Active,0
BRW_02812,Kamala Hayer,Gujarat,Textile,BR_13,LO_020,2022-12-21,2000000,15.59,36,467299,69909,0.15,748,0,15,Regular,Gold,1,Red,Active,0
BRW_02813,Hemang Mutti,Punjab,Textile,BR_06,LO_017,2023-06-16,3000000,11.77,24,404243,140898,0.349,736,6,60,Regular,Machinery,1,Critical,Stressed,1
BRW_02814,Arya Nath,Maharashtra,Electronics,BR_07,LO_001,2022-10-18,10000000,14.92,48,1590594,277902,0.175,682,0,0,Irregular,Inventory,0,Green,Active,0
BRW_02815,Nathan Padmanabhan,West Bengal,Food & Beverage,BR_13,LO_029,2024-05-16,1500000,16.48,60,400892,36860,0.092,713,3,15,Irregular,Inventory,2,Red,Active,0
BRW_02816,Anthony Choudhary,Uttar Pradesh,Electronics,BR_20,LO_019,2022-03-22,750000,17.58,48,247259,21866,0.088,635,1,75,Irregular,Machinery,2,Critical,Stressed,1
BRW_02817,Vasana Ramachandran,Rajasthan,Food & Beverage,BR_06,LO_030,2022-09-14,2000000,18.04,12,256508,183398,0.715,593,1,0,Non-Filer,Property,0,Red,Defaulted,1
BRW_02818,Rayaan Keer,Tamil Nadu,Chemicals,BR_17,LO_025,2022-07-21,1000000,13.79,60,102233,23159,0.227,757,5,30,Regular,Gold,0,Red,Stressed,0
BRW_02819,Ganga Arya,Tamil Nadu,Chemicals,BR_20,LO_028,2023-10-13,750000,12.45,60,238510,16854,0.071,785,3,30,Regular,Property,2,Red,Stressed,0
BRW_02820,David Mannan,Tamil Nadu,Retail Trade,BR_18,LO_037,2023-07-19,500000,13.16,24,163562,23808,0.146,680,6,90,Regular,Gold,2,Critical,NPA,1
BRW_02821,Wriddhish Dada,Maharashtra,Food & Beverage,BR_20,LO_011,2022-10-09,750000,16.93,48,115966,21614,0.186,759,4,0,Irregular,Inventory,0,Red,Active,0
BRW_02822,Ridhi Badal,Gujarat,Agri Processing,BR_08,LO_016,2022-05-09,3000000,18.3,48,545601,88595,0.162,795,1,45,Regular,Machinery,0,Red,Stressed,1
BRW_02823,Diya Bala,Delhi,Construction,BR_18,LO_018,2023-10-03,7500000,14.76,36,1936880,259109,0.134,784,6,0,Irregular,Machinery,0,Critical,Defaulted,1
BRW_02824,Noah Joshi,Punjab,Food & Beverage,BR_15,LO_009,2022-11-07,1000000,13.64,12,169081,89617,0.53,580,6,60,Regular,Inventory,0,Critical,Stressed,1
BRW_02825,Wazir Bandi,Tamil Nadu,Auto Parts,BR_01,LO_028,2023-09-22,10000000,14.5,24,3168328,482494,0.152,591,4,45,Regular,Inventory,2,Critical,Stressed,1
BRW_02826,Warjas Garde,Karnataka,Retail Trade,BR_01,LO_027,2023-07-01,10000000,13.63,18,1090462,617419,0.566,694,1,0,Regular,Gold,1,Red,Active,0
BRW_02827,Jeremiah Nagarajan,Rajasthan,Auto Parts,BR_07,LO_038,2022-04-06,750000,13.3,24,67691,35762,0.528,685,0,0,Irregular,Property,2,Red,Active,0
BRW_02828,Rachit Rajagopal,Madhya Pradesh,Textile,BR_16,LO_023,2023-05-30,7500000,15.66,60,1022184,181033,0.177,731,4,0,Regular,Unsecured,2,Critical,Active,0
BRW_02829,Avi Wali,Uttar Pradesh,Chemicals,BR_20,LO_022,2023-10-19,2000000,11.61,24,314487,93783,0.298,616,0,0,Irregular,Machinery,0,Amber,Active,0
BRW_02830,Tripti Sinha,Telangana,Construction,BR_14,LO_004,2022-06-22,1500000,13.32,36,165735,50772,0.306,791,0,0,Regular,Gold,0,Amber,Active,0
BRW_02831,Kabir Koshy,Gujarat,Food & Beverage,BR_12,LO_032,2023-08-30,2000000,16.13,24,195472,98050,0.502,777,3,90,Regular,Property,0,Critical,NPA,1
BRW_02832,Reyansh Bhattacharyya,Madhya Pradesh,Auto Parts,BR_05,LO_024,2023-08-18,1500000,11.72,36,426021,49621,0.116,783,0,0,Regular,Property,0,Green,Defaulted,1
BRW_02833,Ryan Datta,Uttar Pradesh,Construction,BR_07,LO_038,2022-06-07,7500000,12.08,60,932660,167136,0.179,792,4,0,Irregular,Machinery,0,Red,Active,0
BRW_02834,Urishilla Chada,Gujarat,Textile,BR_12,LO_028,2022-06-25,1500000,13.55,36,490138,50939,0.104,582,1,45,Regular,Property,2,Critical,Stressed,0
BRW_02835,Wridesh Bajaj,Haryana,Chemicals,BR_19,LO_006,2023-11-06,3000000,17.64,48,538079,87561,0.163,734,0,0,Non-Filer,Unsecured,0,Amber,Active,0
BRW_02836,Nitara Guha,West Bengal,Agri Processing,BR_05,LO_033,2023-10-02,750000,16.85,18,195797,47444,0.242,817,1,0,Regular,Property,0,Amber,Active,0
BRW_02837,Anthony Chokshi,Gujarat,Retail Trade,BR_07,LO_031,2024-01-08,2000000,11.66,60,281717,44146,0.157,632,1,15,Regular,Property,2,Red,Active,0
BRW_02838,Christopher Lala,Maharashtra,Construction,BR_07,LO_010,2023-09-12,3000000,15.01,36,434661,104010,0.239,679,4,120,Regular,Property,2,Critical,NPA,1
BRW_02839,Kritika Kari,Rajasthan,Construction,BR_13,LO_012,2022-12-12,2000000,13.42,12,470342,179028,0.381,596,5,30,Regular,Property,0,Critical,Stressed,1
BRW_02840,Chaaya Chatterjee,Haryana,Agri Processing,BR_20,LO_007,2024-05-12,750000,16.04,60,173530,18254,0.105,692,2,0,Regular,Machinery,2,Red,Active,0
BRW_02841,Radha Bahl,Punjab,Construction,BR_17,LO_024,2023-08-01,5000000,16.55,12,1437784,454956,0.316,689,6,120,Regular,Machinery,2,Critical,NPA,1
BRW_02842,Theodore Wagle,Gujarat,Textile,BR_05,LO_028,2022-02-12,1500000,17.54,18,426914,95380,0.223,722,0,0,Irregular,Machinery,0,Amber,Active,0
BRW_02843,Girish Raval,Delhi,Textile,BR_14,LO_011,2024-04-25,7500000,14.83,36,1958142,259366,0.132,746,0,60,Regular,Property,0,Red,Stressed,0
BRW_02844,Sanya Sidhu,Madhya Pradesh,Agri Processing,BR_11,LO_032,2024-06-03,5000000,18.46,60,1006326,128221,0.127,583,0,30,Regular,Property,0,Amber,Stressed,1
BRW_02845,Saumya Manda,West Bengal,Retail Trade,BR_20,LO_020,2022-01-30,5000000,18.36,60,1602364,127948,0.08,724,5,120,Regular,Property,0,Critical,NPA,1
BRW_02846,Nimrat Chada,Haryana,Food & Beverage,BR_19,LO_028,2022-03-25,10000000,17.68,18,2480961,636533,0.257,809,3,0,Regular,Inventory,0,Amber,Active,0
BRW_02847,Udyati Tata,Maharashtra,Auto Parts,BR_04,LO_001,2022-02-16,500000,15.52,48,173676,14047,0.081,718,5,15,Regular,Gold,0,Red,Active,0
BRW_02848,Aditya Chana,Maharashtra,Food & Beverage,BR_17,LO_027,2023-10-19,3000000,14.29,12,903689,269770,0.299,591,2,15,Non-Filer,Gold,2,Critical,Defaulted,1
BRW_02849,Neelima Shankar,Telangana,Construction,BR_17,LO_016,2024-02-29,3000000,14.05,60,275890,69882,0.253,818,4,120,Irregular,Unsecured,0,Critical,NPA,1
BRW_02850,Vedika Deol,Uttar Pradesh,Auto Parts,BR_03,LO_036,2023-08-14,3000000,11.58,24,499681,140632,0.281,611,6,0,Irregular,Unsecured,0,Critical,Active,0
BRW_02851,Suhani Sankar,Haryana,Electronics,BR_14,LO_006,2022-09-29,3000000,13.24,12,703219,268289,0.382,734,5,0,Regular,Machinery,0,Red,Active,0
BRW_02852,Nikita Vyas,Haryana,Agri Processing,BR_06,LO_010,2023-10-29,5000000,16.53,36,1373983,177096,0.129,751,0,0,Regular,Machinery,0,Amber,Active,0
BRW_02853,Kabir Korpal,West Bengal,Agri Processing,BR_10,LO_039,2022-08-04,3000000,15.73,18,685772,188186,0.274,622,3,45,Regular,Unsecured,0,Critical,Stressed,1
BRW_02854,Niharika Jha,Telangana,Retail Trade,BR_17,LO_019,2024-02-25,500000,17.91,12,146127,45818,0.314,798,5,0,Regular,Inventory,0,Red,Defaulted,1
BRW_02855,Chaitaly Sharaf,Karnataka,Auto Parts,BR_02,LO_010,2023-08-09,1000000,11.85,24,156317,47003,0.301,756,0,0,Regular,Property,0,Green,Active,0
BRW_02856,Samaksh Rattan,Rajasthan,Textile,BR_12,LO_026,2023-03-03,750000,12.59,24,97242,35512,0.365,683,3,0,Regular,Machinery,0,Red,Active,0
BRW_02857,Avni Randhawa,Karnataka,Auto Parts,BR_16,LO_034,2023-09-25,3000000,17.02,18,283672,190018,0.67,815,1,30,Irregular,Unsecured,2,Red,Stressed,1
BRW_02858,Gagan Nori,Gujarat,Construction,BR_16,LO_001,2023-10-17,7500000,14.01,18,1760960,464398,0.264,672,4,15,Non-Filer,Gold,0,Critical,Defaulted,1
BRW_02859,Anay Nagi,Uttar Pradesh,Textile,BR_03,LO_010,2022-02-01,1000000,12.33,12,265921,89003,0.335,780,1,15,Regular,Property,1,Red,Active,0
BRW_02860,Michael Chanda,Madhya Pradesh,Chemicals,BR_18,LO_033,2023-05-25,7500000,18.48,36,1260453,272952,0.217,622,0,0,Irregular,Unsecured,0,Amber,Defaulted,1
BRW_02861,Gayathri Kant,Tamil Nadu,Chemicals,BR_07,LO_026,2023-10-05,7500000,17.01,48,1842507,216451,0.117,710,6,0,Irregular,Unsecured,2,Critical,Active,0
BRW_02862,Bishakha Bhargava,Tamil Nadu,Electronics,BR_10,LO_034,2023-07-13,2000000,14.36,24,188164,96366,0.512,810,4,15,Regular,Property,0,Red,Defaulted,1
BRW_02863,Aadi Khanna,Maharashtra,Chemicals,BR_08,LO_037,2022-10-24,7500000,17.26,18,801069,475901,0.594,736,2,45,Non-Filer,Unsecured,1,Critical,Stressed,1
BRW_02864,Rayaan Khurana,Delhi,Agri Processing,BR_18,LO_013,2023-10-20,3000000,16.26,48,808421,85420,0.106,664,4,0,Regular,Unsecured,0,Red,Defaulted,1
BRW_02865,Idika Gade,Telangana,Auto Parts,BR_17,LO_038,2022-11-06,2000000,17.03,48,358757,57741,0.161,614,0,120,Irregular,Property,0,Red,NPA,1
BRW_02866,Aarini Nagi,Madhya Pradesh,Chemicals,BR_03,LO_030,2023-05-10,10000000,17.21,48,2612601,289638,0.111,696,4,0,Regular,Inventory,0,Red,Active,0
BRW_02867,Zaitra Nagy,Tamil Nadu,Food & Beverage,BR_08,LO_024,2022-09-08,5000000,12.09,36,1522823,166286,0.109,755,4,0,Regular,Property,0,Red,Active,0
BRW_02868,Pavani Munshi,Maharashtra,Retail Trade,BR_20,LO_034,2024-04-04,7500000,15.86,18,2326560,470927,0.202,781,0,60,Regular,Inventory,0,Red,Stressed,1
BRW_02869,Yashvi Halder,Rajasthan,Food & Beverage,BR_05,LO_037,2024-04-06,500000,11.55,24,63242,23431,0.37,794,1,15,Irregular,Unsecured,2,Red,Defaulted,1
BRW_02870,Krishna Narang,Maharashtra,Chemicals,BR_20,LO_019,2023-12-03,750000,11.8,18,158472,45666,0.288,746,3,0,Regular,Machinery,2,Red,Active,0
BRW_02871,Caleb Toor,Maharashtra,Electronics,BR_12,LO_002,2023-02-20,7500000,17.83,12,2086201,686993,0.329,796,0,75,Regular,Machinery,0,Red,Stressed,1
BRW_02872,Lakshit Ratta,Maharashtra,Retail Trade,BR_06,LO_030,2022-11-01,10000000,15.19,24,2889747,485769,0.168,731,0,15,Regular,Unsecured,1,Amber,Active,0
BRW_02873,Krishna Hayer,Gujarat,Construction,BR_10,LO_022,2023-04-10,1500000,16.65,18,437793,94746,0.216,599,0,120,Regular,Unsecured,0,Critical,NPA,0
BRW_02874,Pallavi Prabhakar,Haryana,Food & Beverage,BR_10,LO_032,2022-03-16,10000000,17.37,24,1416051,496202,0.35,722,2,90,Irregular,Property,0,Red,NPA,0
BRW_02875,Lakshit Dani,Maharashtra,Electronics,BR_01,LO_033,2023-12-07,1500000,18.15,12,197976,137627,0.695,664,1,120,Irregular,Unsecured,2,Critical,NPA,0
BRW_02876,Amruta Prasad,Haryana,Auto Parts,BR_09,LO_040,2022-03-03,10000000,17.59,60,2393033,251709,0.105,696,3,60,Irregular,Property,1,Critical,Stressed,1
BRW_02877,Simon Gour,Karnataka,Auto Parts,BR_18,LO_015,2022-06-11,5000000,14.88,24,1400465,242148,0.173,685,0,30,Irregular,Property,1,Amber,Stressed,0
BRW_02878,Vamakshi Bail,Punjab,Food & Beverage,BR_03,LO_006,2023-03-27,750000,13.85,60,124625,17392,0.14,783,0,75,Non-Filer,Gold,0,Red,Stressed,0
BRW_02879,Manthan Bassi,Maharashtra,Chemicals,BR_01,LO_036,2023-03-02,10000000,12.58,48,1082703,266195,0.246,725,0,0,Irregular,Gold,2,Red,Active,0
BRW_02880,Advika Ghosh,Madhya Pradesh,Electronics,BR_10,LO_016,2023-05-11,1500000,14.3,36,410282,51485,0.125,767,4,75,Non-Filer,Inventory,1,Critical,Stressed,1
BRW_02881,Advika Upadhyay,Maharashtra,Auto Parts,BR_03,LO_021,2023-04-21,7500000,14.07,12,1206888,673650,0.558,794,1,75,Regular,Property,1,Critical,Stressed,0
BRW_02882,Qarin Basu,Delhi,Construction,BR_18,LO_034,2022-07-28,5000000,15.42,24,624589,243432,0.39,684,0,0,Regular,Property,0,Amber,Defaulted,1
