borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default,loan_age_months,credit_bucket,emi_stress_flag,high_bounce_flag,dpd_bucket,loan_size_cat,pd_score,predicted_risk
BRW_02747,Mugdha Bhalla,Madhya Pradesh,Construction,BR_08,LO_008,2022-08-18,1500000,15.38,12,175803.0,135656.0,0.772,722,2,0,Regular,Unsecured,2,Critical,Active,0,28,Good,1,0,Current,Medium,0.7796,Red
BRW_02748,Ishaan Sarna,Karnataka,Textile,BR_14,LO_034,2022-05-05,7500000,15.53,36,684492.0,261940.0,0.383,762,3,0,Regular,Unsecured,0,Red,Active,0,32,Excellent,0,1,Current,Enterprise,0.6168,Amber
BRW_02749,Michael Mitra,Tamil Nadu,Retail Trade,BR_17,LO_016,2022-07-25,750000,12.42,48,136874.0,19905.0,0.145,612,6,30,Non-Filer,Gold,0,Critical,Stressed,1,29,Poor,0,1,DPD 1-30,Small,0.8733,Critical
BRW_02750,Abhimanyu Dar,Gujarat,Retail Trade,BR_20,LO_020,2024-03-22,10000000,14.7,36,2481455.0,345185.0,0.139,788,3,0,Regular,Machinery,2,Critical,Active,0,9,Excellent,0,1,Current,Enterprise,0.8196,Red
BRW_02751,Frederick Hora,Madhya Pradesh,Food & Beverage,BR_02,LO_010,2022-05-23,5000000,13.38,48,550983.0,135082.0,0.245,759,4,0,Regular,Inventory,0,Red,Active,0,31,Excellent,0,1,Current,Large,0.3854,Green
BRW_02752,Ishwar Grewal,Gujarat,Construction,BR_19,LO_005,2022-08-31,5000000,17.39,18,822992.0,317576.0,0.386,679,0,15,Regular,Inventory,0,Amber,Active,0,28,Fair,0,0,DPD 1-30,Large,0.4145,Green
BRW_02753,Warhi Ratta,Telangana,Chemicals,BR_04,LO_011,2024-03-20,500000,13.7,36,96397.0,17016.0,0.177,727,6,0,Regular,Property,1,Critical,Active,0,9,Good,0,1,Current,Small,0.8124,Red
BRW_02754,Pranit Garde,Maharashtra,Retail Trade,BR_14,LO_038,2023-05-21,750000,17.37,24,92290.0,37215.0,0.403,652,2,0,Regular,Property,2,Red,Active,0,19,Fair,0,0,Current,Small,0.4379,Green
BRW_02755,Kamya Mital,West Bengal,Electronics,BR_07,LO_039,2022-01-27,1500000,14.5,60,324959.0,35292.0,0.109,745,2,60,Regular,Machinery,1,Critical,Stressed,1,35,Excellent,0,0,DPD 31-60,Medium,0.8683,Critical
BRW_02756,Jason Arora,Haryana,Chemicals,BR_16,LO_022,2023-01-05,1500000,16.59,24,154511.0,73868.0,0.478,710,6,0,Non-Filer,Property,0,Critical,Active,0,24,Good,0,1,Current,Medium,0.6148,Amber
BRW_02757,Kalpit Subramaniam,Punjab,Textile,BR_10,LO_011,2023-07-22,1000000,15.07,60,92559.0,23826.0,0.257,761,0,0,Regular,Unsecured,0,Amber,Active,0,17,Excellent,0,0,Current,Small,0.2209,Green
BRW_02758,Jalsa Singh,Maharashtra,Food & Beverage,BR_11,LO_018,2023-08-10,5000000,15.85,36,1101777.0,175415.0,0.159,773,0,60,Regular,Machinery,1,Critical,Stressed,1,17,Excellent,0,0,DPD 31-60,Large,0.7878,Red
BRW_02759,Onkar Murthy,Uttar Pradesh,Auto Parts,BR_05,LO_018,2023-01-13,7500000,14.27,36,1101991.0,257316.0,0.234,597,5,15,Regular,Property,2,Critical,Active,0,23,Poor,0,1,DPD 1-30,Enterprise,0.9388,Critical
BRW_02760,Michael Dubey,Uttar Pradesh,Chemicals,BR_12,LO_031,2023-04-24,750000,16.88,60,79313.0,18591.0,0.234,794,4,0,Regular,Machinery,0,Red,Active,0,20,Excellent,0,1,Current,Small,0.6067,Amber
BRW_02761,Sudiksha Das,Gujarat,Retail Trade,BR_15,LO_020,2024-04-02,1500000,14.48,12,291684.0,135019.0,0.463,705,1,0,Non-Filer,Gold,0,Amber,Active,0,9,Good,0,0,Current,Medium,0.2754,Green
BRW_02762,David Bobal,Maharashtra,Textile,BR_10,LO_023,2023-07-19,1000000,14.7,36,327087.0,34518.0,0.106,790,2,0,Regular,Unsecured,0,Red,Active,0,17,Excellent,0,0,Current,Small,0.5272,Amber
BRW_02763,Jeevika Bansal,Punjab,Agri Processing,BR_02,LO_040,2022-05-13,750000,15.12,12,206648.0,67736.0,0.328,586,0,0,Regular,Property,0,Critical,Active,0,32,Poor,0,0,Current,Small,0.859,Red
BRW_02764,Vrinda Sha,Haryana,Textile,BR_18,LO_010,2023-09-19,3000000,17.32,12,900648.0,274070.0,0.304,742,1,0,Regular,Gold,0,Critical,Active,0,15,Excellent,0,0,Current,Medium,0.5688,Amber
BRW_02765,Pushti Bhatia,West Bengal,Textile,BR_11,LO_017,2022-03-30,1500000,16.12,60,473125.0,36572.0,0.077,703,0,0,Irregular,Machinery,0,Red,Active,0,33,Good,0,0,Current,Medium,0.4569,Green
BRW_02766,Forum Sura,Telangana,Food & Beverage,BR_05,LO_008,2022-03-09,3000000,13.94,12,1027828.0,269276.0,0.262,693,1,90,Regular,Machinery,1,Critical,NPA,1,34,Good,0,0,DPD 61-90,Medium,0.8346,Red
BRW_02767,Ronith Baral,Punjab,Auto Parts,BR_06,LO_031,2022-11-13,750000,16.19,12,214557.0,68115.0,0.317,663,3,0,Regular,Gold,0,Critical,Active,0,26,Fair,0,1,Current,Small,0.6227,Amber
BRW_02768,Pranav Jani,Rajasthan,Agri Processing,BR_13,LO_040,2023-02-12,1500000,16.0,18,366405.0,94284.0,0.257,663,3,0,Regular,Property,0,Critical,Defaulted,1,22,Fair,0,1,Current,Medium,0.9047,Critical
BRW_02769,Krishna Khosla,Madhya Pradesh,Construction,BR_17,LO_026,2024-01-05,3000000,18.02,24,535994.0,149801.0,0.279,662,5,0,Non-Filer,Machinery,1,Critical,Active,0,12,Fair,0,1,Current,Medium,0.8923,Critical
BRW_02770,Gauri Rajagopalan,Punjab,Construction,BR_16,LO_009,2024-01-07,2000000,17.39,12,258087.0,182779.0,0.708,684,0,15,Irregular,Property,2,Critical,Active,0,12,Good,1,0,DPD 1-30,Medium,0.8479,Red
BRW_02771,Falguni Datta,Telangana,Chemicals,BR_01,LO_032,2023-05-06,1000000,16.03,24,265398.0,48977.0,0.185,787,1,0,Regular,Property,0,Red,Active,0,20,Excellent,0,0,Current,Small,0.6709,Amber
BRW_02772,Jai Mann,West Bengal,Textile,BR_13,LO_023,2023-06-23,7500000,13.89,12,2614773.0,673015.0,0.257,681,5,0,Irregular,Property,0,Red,Active,0,18,Good,0,1,Current,Enterprise,0.8013,Red
BRW_02773,Joshua Datta,West Bengal,Electronics,BR_10,LO_032,2023-02-25,5000000,16.96,24,1030934.0,247115.0,0.24,792,4,30,Regular,Property,2,Critical,Stressed,1,22,Excellent,0,1,DPD 1-30,Large,0.835,Red
BRW_02774,Jagdish Bhatia,Uttar Pradesh,Food & Beverage,BR_13,LO_036,2024-02-27,1000000,15.53,36,275393.0,34925.0,0.127,672,3,0,Regular,Inventory,0,Amber,Active,0,10,Fair,0,1,Current,Small,0.5487,Amber
BRW_02775,Abhiram Yadav,Uttar Pradesh,Electronics,BR_20,LO_005,2023-02-24,3000000,18.4,36,641024.0,109060.0,0.17,815,4,0,Regular,Property,0,Critical,Active,0,22,Excellent,0,1,Current,Medium,0.6455,Amber
BRW_02776,Gabriel Balasubramanian,Karnataka,Food & Beverage,BR_18,LO_001,2024-04-23,1500000,13.23,24,294933.0,71474.0,0.242,639,5,0,Irregular,Machinery,0,Red,Active,0,8,Fair,0,1,Current,Medium,0.7693,Red
BRW_02777,Frado Iyer,Telangana,Construction,BR_18,LO_031,2023-08-12,2000000,12.06,12,381565.0,177753.0,0.466,681,1,0,Regular,Machinery,0,Critical,Active,0,16,Good,0,0,Current,Medium,0.8716,Critical
BRW_02778,Jason Varma,Tamil Nadu,Chemicals,BR_04,LO_031,2022-03-17,2000000,11.99,18,432497.0,121954.0,0.282,816,1,0,Irregular,Unsecured,0,Amber,Active,0,34,Excellent,0,0,Current,Medium,0.4361,Green
BRW_02779,Girindra Chada,Tamil Nadu,Chemicals,BR_03,LO_009,2022-05-09,5000000,15.98,24,895309.0,244767.0,0.273,603,5,0,Regular,Inventory,0,Critical,Active,0,32,Poor,0,1,Current,Large,0.7969,Red
BRW_02780,Frederick Banerjee,Delhi,Chemicals,BR_16,LO_033,2022-11-21,2000000,18.07,48,564337.0,58823.0,0.104,808,3,0,Irregular,Unsecured,0,Critical,Active,0,25,Excellent,0,1,Current,Medium,0.5538,Amber
BRW_02781,Yatin Natarajan,Uttar Pradesh,Agri Processing,BR_07,LO_035,2023-10-20,1000000,11.51,18,316053.0,60754.0,0.192,800,1,0,Regular,Property,0,Amber,Active,0,14,Excellent,0,0,Current,Small,0.3406,Green
BRW_02782,Fitan Deol,Delhi,Auto Parts,BR_07,LO_026,2022-03-17,2000000,16.58,48,636758.0,57276.0,0.09,802,2,45,Regular,Inventory,0,Red,Stressed,0,34,Excellent,0,0,DPD 31-60,Medium,0.4726,Green
BRW_02783,Zaid Sangha,Maharashtra,Agri Processing,BR_02,LO_002,2023-04-06,5000000,16.1,24,707393.0,245054.0,0.346,688,0,120,Regular,Property,0,Amber,NPA,0,21,Good,0,0,DPD 90+,Large,0.2416,Green
BRW_02784,Lipika Saha,Uttar Pradesh,Retail Trade,BR_16,LO_034,2023-04-23,2000000,16.63,12,643790.0,182058.0,0.283,746,0,30,Regular,Inventory,2,Amber,Stressed,0,20,Excellent,0,0,DPD 1-30,Medium,0.4119,Green
BRW_02785,Yashvi Buch,West Bengal,Retail Trade,BR_05,LO_017,2023-11-28,2000000,13.99,48,344437.0,54642.0,0.159,719,5,45,Regular,Machinery,2,Critical,Stressed,1,13,Good,0,1,DPD 31-60,Medium,0.7726,Red
BRW_02786,Aachal Bhardwaj,Uttar Pradesh,Electronics,BR_08,LO_006,2023-06-14,10000000,17.24,24,1635130.0,495576.0,0.303,673,4,0,Regular,Inventory,1,Critical,Defaulted,1,18,Fair,0,1,Current,Enterprise,0.8946,Critical
BRW_02787,Aayush Patel,Punjab,Auto Parts,BR_08,LO_037,2022-12-19,1000000,11.81,18,276224.0,60893.0,0.22,760,0,90,Non-Filer,Property,0,Amber,NPA,0,24,Excellent,0,0,DPD 61-90,Small,0.3995,Green
BRW_02788,Chandani Sarna,Madhya Pradesh,Construction,BR_11,LO_031,2022-05-12,3000000,16.79,12,486804.0,273315.0,0.561,643,0,0,Regular,Property,2,Critical,Active,0,32,Fair,1,0,Current,Medium,0.7628,Red
BRW_02789,Aarush Soni,West Bengal,Auto Parts,BR_20,LO_028,2024-06-18,500000,13.37,48,47150.0,13505.0,0.286,583,1,90,Regular,Inventory,1,Critical,NPA,1,6,Poor,0,0,DPD 61-90,Small,0.9256,Critical
BRW_02790,Osha Chowdhury,Telangana,Food & Beverage,BR_10,LO_021,2024-04-28,2000000,14.84,24,361753.0,96821.0,0.268,673,0,120,Regular,Unsecured,0,Green,NPA,0,8,Fair,0,0,DPD 90+,Medium,0.302,Green
BRW_02791,Gopal Pal,Uttar Pradesh,Retail Trade,BR_01,LO_011,2024-03-09,7500000,17.26,12,2060967.0,684961.0,0.332,712,0,15,Regular,Property,1,Amber,Active,0,9,Good,0,0,DPD 1-30,Enterprise,0.3071,Green
BRW_02792,Charan Iyengar,Haryana,Textile,BR_06,LO_036,2023-07-19,2000000,13.4,12,336557.0,179010.0,0.532,595,1,120,Regular,Unsecured,2,Critical,NPA,1,17,Poor,1,0,DPD 90+,Medium,0.8173,Red
BRW_02793,Faris Krishnamurthy,Gujarat,Textile,BR_07,LO_039,2023-10-18,10000000,12.8,36,2499809.0,335977.0,0.134,606,4,0,Irregular,Property,1,Critical,Defaulted,1,14,Poor,0,1,Current,Enterprise,0.9202,Critical
BRW_02794,Chakradev Dhawan,Uttar Pradesh,Construction,BR_17,LO_027,2023-08-25,3000000,16.27,12,774696.0,272576.0,0.352,711,2,0,Regular,Inventory,0,Red,Active,0,16,Good,0,0,Current,Medium,0.452,Green
BRW_02795,Tripti Shroff,Madhya Pradesh,Food & Beverage,BR_16,LO_020,2022-07-06,7500000,15.23,24,2085815.0,364469.0,0.175,651,2,0,Irregular,Unsecured,1,Critical,Active,0,30,Fair,0,0,Current,Enterprise,0.6198,Amber
BRW_02796,Frado Sur,Telangana,Electronics,BR_14,LO_020,2024-02-26,7500000,15.1,18,2416689.0,468238.0,0.194,627,1,0,Regular,Property,0,Amber,Active,0,10,Fair,0,0,Current,Enterprise,0.4371,Green
BRW_02797,Samar Balan,Delhi,Agri Processing,BR_03,LO_002,2022-05-13,1000000,13.3,60,196792.0,22906.0,0.116,715,0,0,Non-Filer,Machinery,0,Amber,Active,0,32,Good,0,0,Current,Small,0.3192,Green
BRW_02798,Manbir Goyal,Maharashtra,Food & Beverage,BR_09,LO_037,2023-03-20,5000000,11.74,36,624683.0,165451.0,0.265,660,0,0,Regular,Property,1,Critical,Active,0,21,Fair,0,0,Current,Large,0.6439,Amber
BRW_02799,Michael Mander,Madhya Pradesh,Textile,BR_10,LO_027,2023-05-30,5000000,14.37,24,830549.0,240939.0,0.29,753,2,120,Regular,Machinery,0,Red,NPA,0,19,Excellent,0,0,DPD 90+,Large,0.47,Green
BRW_02800,Gagan Vig,Rajasthan,Textile,BR_03,LO_018,2024-06-08,3000000,12.25,24,590055.0,141570.0,0.24,623,2,0,Regular,Gold,1,Critical,Active,0,6,Fair,0,0,Current,Medium,0.8532,Red
BRW_02801,Nisha Andra,Maharashtra,Electronics,BR_12,LO_013,2022-02-26,5000000,17.84,24,1363753.0,249234.0,0.183,774,1,30,Non-Filer,Inventory,1,Critical,Stressed,1,34,Excellent,0,0,DPD 1-30,Large,0.8151,Red
BRW_02802,Nitesh Khurana,Uttar Pradesh,Retail Trade,BR_04,LO_018,2024-05-01,750000,11.79,48,62657.0,19673.0,0.314,798,2,60,Irregular,Unsecured,1,Red,Stressed,0,8,Excellent,0,0,DPD 31-60,Small,0.5416,Amber
BRW_02803,Girindra Narang,Gujarat,Food & Beverage,BR_12,LO_011,2022-05-08,10000000,14.52,48,1652620.0,275880.0,0.167,631,2,75,Regular,Property,0,Red,Stressed,1,32,Fair,0,0,DPD 61-90,Enterprise,0.6079,Amber
BRW_02804,Oni Solanki,Haryana,Food & Beverage,BR_13,LO_014,2023-06-15,500000,11.87,18,145278.0,30460.0,0.21,613,0,90,Regular,Machinery,0,Amber,NPA,0,18,Poor,0,0,DPD 61-90,Small,0.3092,Green
BRW_02805,Robert Nair,Gujarat,Textile,BR_07,LO_004,2022-06-06,500000,12.17,24,130565.0,23576.0,0.181,769,2,0,Non-Filer,Machinery,1,Critical,Active,0,31,Excellent,0,0,Current,Small,0.712,Amber
BRW_02806,Daksha Aurora,Punjab,Agri Processing,BR_19,LO_039,2022-11-08,1000000,16.11,48,277569.0,28396.0,0.102,816,1,90,Regular,Unsecured,1,Red,NPA,1,26,Excellent,0,0,DPD 61-90,Small,0.6491,Amber
BRW_02807,Forum Raju,Rajasthan,Construction,BR_18,LO_013,2022-06-18,1000000,16.03,48,299188.0,28355.0,0.095,600,4,30,Regular,Property,0,Critical,Stressed,0,30,Poor,0,1,DPD 1-30,Small,0.6833,Amber
BRW_02808,Irya Bera,Gujarat,Chemicals,BR_18,LO_019,2022-06-15,500000,11.73,48,145736.0,13100.0,0.09,814,5,0,Irregular,Unsecured,0,Critical,Active,0,31,Excellent,0,1,Current,Small,0.6722,Amber
BRW_02809,Sachi Sarma,Delhi,Construction,BR_09,LO_039,2022-11-27,5000000,11.51,18,1320947.0,303773.0,0.23,603,2,0,Non-Filer,Machinery,2,Critical,Active,0,25,Poor,0,0,Current,Large,0.8999,Critical
BRW_02810,Ijaya Kara,Tamil Nadu,Food & Beverage,BR_07,LO_025,2023-12-28,1500000,12.05,18,298062.0,91507.0,0.307,623,6,15,Irregular,Inventory,0,Critical,Active,0,12,Fair,0,1,DPD 1-30,Medium,0.5572,Amber
BRW_02811,Vedant Dutta,Tamil Nadu,Construction,BR_07,LO_015,2022-08-19,750000,16.84,24,259178.0,37024.0,0.143,693,1,0,Non-Filer,Machinery,0,Red,Active,0,28,Good,0,0,Current,Small,0.7209,Amber
BRW_02812,Kamala Hayer,Gujarat,Textile,BR_13,LO_020,2022-12-21,2000000,15.59,36,467299.0,69909.0,0.15,748,0,0,Regular,Gold,1,Red,Active,0,24,Excellent,0,0,Current,Medium,0.4093,Green
BRW_02813,Hemang Mutti,Punjab,Textile,BR_06,LO_017,2023-06-16,3000000,11.77,24,404243.0,140898.0,0.349,736,6,15,Regular,Machinery,1,Critical,Active,0,18,Good,0,1,DPD 1-30,Medium,0.8977,Critical
BRW_02814,Arya Nath,Maharashtra,Electronics,BR_07,LO_001,2022-10-18,10000000,14.92,48,1590594.0,277902.0,0.175,682,0,0,Irregular,Inventory,0,Green,Active,0,26,Good,0,0,Current,Enterprise,0.2742,Green
BRW_02815,Nathan Padmanabhan,West Bengal,Food & Beverage,BR_13,LO_029,2024-05-16,1500000,16.48,60,400892.0,36860.0,0.092,713,3,0,Irregular,Inventory,2,Red,Active,0,7,Good,0,1,Current,Medium,0.4179,Green
BRW_02816,Anthony Choudhary,Uttar Pradesh,Electronics,BR_20,LO_019,2022-03-22,750000,17.58,48,247259.0,21866.0,0.088,635,1,30,Irregular,Machinery,2,Critical,Stressed,1,33,Fair,0,0,DPD 1-30,Small,0.837,Red
BRW_02817,Vasana Ramachandran,Rajasthan,Food & Beverage,BR_06,LO_030,2022-09-14,2000000,18.04,12,256508.0,183398.0,0.715,593,1,0,Non-Filer,Property,0,Red,Active,0,28,Poor,1,0,Current,Medium,0.5312,Amber
BRW_02818,Rayaan Keer,Tamil Nadu,Chemicals,BR_17,LO_025,2022-07-21,1000000,13.79,60,102233.0,23159.0,0.227,757,5,0,Regular,Gold,0,Red,Active,0,29,Excellent,0,1,Current,Small,0.6833,Amber
BRW_02819,Ganga Arya,Tamil Nadu,Chemicals,BR_20,LO_028,2023-10-13,750000,12.45,60,238510.0,16854.0,0.071,785,3,0,Regular,Property,2,Red,Active,0,14,Excellent,0,1,Current,Small,0.4773,Green
BRW_02820,David Mannan,Tamil Nadu,Retail Trade,BR_18,LO_037,2023-07-19,500000,13.16,24,163562.0,23808.0,0.146,680,6,0,Regular,Gold,2,Critical,Active,0,17,Fair,0,1,Current,Small,0.9114,Critical
BRW_02821,Wriddhish Dada,Maharashtra,Food & Beverage,BR_20,LO_011,2022-10-09,750000,16.93,48,115966.0,21614.0,0.186,759,4,75,Irregular,Inventory,0,Red,Stressed,0,27,Excellent,0,1,DPD 61-90,Small,0.502,Amber
BRW_02822,Ridhi Badal,Gujarat,Agri Processing,BR_08,LO_016,2022-05-09,3000000,18.3,48,545601.0,88595.0,0.162,795,1,0,Regular,Machinery,0,Red,Defaulted,1,32,Excellent,0,0,Current,Medium,0.805,Red
BRW_02823,Diya Bala,Delhi,Construction,BR_18,LO_018,2023-10-03,7500000,14.76,36,1936880.0,259109.0,0.134,784,6,0,Irregular,Machinery,0,Critical,Active,0,15,Excellent,0,1,Current,Enterprise,0.7543,Red
BRW_02824,Noah Joshi,Punjab,Food & Beverage,BR_15,LO_009,2022-11-07,1000000,13.64,12,169081.0,89617.0,0.53,580,6,0,Regular,Inventory,0,Critical,Active,0,26,Poor,1,1,Current,Small,0.9282,Critical
BRW_02825,Wazir Bandi,Tamil Nadu,Auto Parts,BR_01,LO_028,2023-09-22,10000000,14.5,24,3168328.0,482494.0,0.152,591,4,0,Regular,Inventory,2,Critical,Active,0,15,Poor,0,1,Current,Enterprise,0.9535,Critical
BRW_02826,Warjas Garde,Karnataka,Retail Trade,BR_01,LO_027,2023-07-01,10000000,13.63,18,1090462.0,617419.0,0.566,694,1,45,Regular,Gold,1,Red,Stressed,0,18,Good,1,0,DPD 31-60,Enterprise,0.4406,Green
BRW_02827,Jeremiah Nagarajan,Rajasthan,Auto Parts,BR_07,LO_038,2022-04-06,750000,13.3,24,67691.0,35762.0,0.528,685,0,15,Irregular,Property,2,Red,Active,0,33,Good,1,0,DPD 1-30,Small,0.6978,Amber
BRW_02828,Rachit Rajagopal,Madhya Pradesh,Textile,BR_16,LO_023,2023-05-30,7500000,15.66,60,1022184.0,181033.0,0.177,731,4,0,Regular,Unsecured,2,Critical,Active,0,19,Good,0,1,Current,Enterprise,0.6243,Amber
BRW_02829,Avi Wali,Uttar Pradesh,Chemicals,BR_20,LO_022,2023-10-19,2000000,11.61,24,314487.0,93783.0,0.298,616,0,0,Irregular,Machinery,0,Amber,Active,0,14,Poor,0,0,Current,Medium,0.4524,Green
BRW_02830,Tripti Sinha,Telangana,Construction,BR_14,LO_004,2022-06-22,1500000,13.32,36,165735.0,50772.0,0.306,791,0,0,Regular,Gold,0,Amber,Active,0,30,Excellent,0,0,Current,Medium,0.5067,Amber
BRW_02831,Kabir Koshy,Gujarat,Food & Beverage,BR_12,LO_032,2023-08-30,2000000,16.13,24,195472.0,98050.0,0.502,777,3,0,Regular,Property,0,Critical,Active,0,16,Excellent,1,1,Current,Medium,0.8659,Red
BRW_02832,Reyansh Bhattacharyya,Madhya Pradesh,Auto Parts,BR_05,LO_024,2023-08-18,1500000,11.72,36,426021.0,49621.0,0.116,783,0,15,Regular,Property,0,Green,Defaulted,1,16,Excellent,0,0,DPD 1-30,Medium,0.5781,Amber
BRW_02833,Ryan Datta,Uttar Pradesh,Construction,BR_07,LO_038,2022-06-07,7500000,12.08,60,932660.0,167136.0,0.179,792,4,0,Irregular,Machinery,0,Red,Active,0,31,Excellent,0,1,Current,Enterprise,0.685,Amber
BRW_02834,Urishilla Chada,Gujarat,Textile,BR_12,LO_028,2022-06-25,1500000,13.55,36,490138.0,50939.0,0.104,582,1,0,Regular,Property,2,Critical,Active,0,30,Poor,0,0,Current,Medium,0.6625,Amber
BRW_02835,Wridesh Bajaj,Haryana,Chemicals,BR_19,LO_006,2023-11-06,3000000,17.64,48,538079.0,87561.0,0.163,734,0,0,Non-Filer,Unsecured,0,Amber,Active,0,14,Good,0,0,Current,Medium,0.3746,Green
BRW_02836,Nitara Guha,West Bengal,Agri Processing,BR_05,LO_033,2023-10-02,750000,16.85,18,195797.0,47444.0,0.242,817,1,60,Regular,Property,0,Amber,Stressed,0,15,Excellent,0,0,DPD 31-60,Small,0.2467,Green
BRW_02837,Anthony Chokshi,Gujarat,Retail Trade,BR_07,LO_031,2024-01-08,2000000,11.66,60,281717.0,44146.0,0.157,632,1,120,Regular,Property,2,Red,NPA,0,11,Fair,0,0,DPD 90+,Medium,0.5035,Amber
BRW_02838,Christopher Lala,Maharashtra,Construction,BR_07,LO_010,2023-09-12,3000000,15.01,36,434661.0,104010.0,0.239,679,4,0,Regular,Property,2,Critical,Active,0,15,Fair,0,1,Current,Medium,0.964,Critical
BRW_02839,Kritika Kari,Rajasthan,Construction,BR_13,LO_012,2022-12-12,2000000,13.42,12,470342.0,179028.0,0.381,596,5,30,Regular,Property,0,Critical,Stressed,1,25,Poor,0,1,DPD 1-30,Medium,0.9071,Critical
BRW_02840,Chaaya Chatterjee,Haryana,Agri Processing,BR_20,LO_007,2024-05-12,750000,16.04,60,173530.0,18254.0,0.105,692,2,0,Regular,Machinery,2,Red,Active,0,7,Good,0,0,Current,Small,0.5872,Amber
BRW_02841,Radha Bahl,Punjab,Construction,BR_17,LO_024,2023-08-01,5000000,16.55,12,1437784.0,454956.0,0.316,689,6,0,Regular,Machinery,2,Critical,Active,0,17,Good,0,1,Current,Large,0.9738,Critical
BRW_02842,Theodore Wagle,Gujarat,Textile,BR_05,LO_028,2022-02-12,1500000,17.54,18,426914.0,95380.0,0.223,722,0,30,Irregular,Machinery,0,Amber,Stressed,0,35,Good,0,0,DPD 1-30,Medium,0.2902,Green
BRW_02843,Girish Raval,Delhi,Textile,BR_14,LO_011,2024-04-25,7500000,14.83,36,1958142.0,259366.0,0.132,746,0,60,Regular,Property,0,Red,Stressed,0,8,Excellent,0,0,DPD 31-60,Enterprise,0.5608,Amber
BRW_02844,Sanya Sidhu,Madhya Pradesh,Agri Processing,BR_11,LO_032,2024-06-03,5000000,18.46,60,1006326.0,128221.0,0.127,583,0,90,Regular,Property,0,Amber,NPA,1,7,Poor,0,0,DPD 61-90,Large,0.6418,Amber
BRW_02845,Saumya Manda,West Bengal,Retail Trade,BR_20,LO_020,2022-01-30,5000000,18.36,60,1602364.0,127948.0,0.08,724,5,0,Regular,Property,0,Critical,Defaulted,1,35,Good,0,1,Current,Large,0.9269,Critical
BRW_02846,Nimrat Chada,Haryana,Food & Beverage,BR_19,LO_028,2022-03-25,10000000,17.68,18,2480961.0,636533.0,0.257,809,3,0,Regular,Inventory,0,Amber,Active,0,33,Excellent,0,1,Current,Enterprise,0.2304,Green
BRW_02847,Udyati Tata,Maharashtra,Auto Parts,BR_04,LO_001,2022-02-16,500000,15.52,48,173676.0,14047.0,0.081,718,5,30,Regular,Gold,0,Red,Stressed,0,35,Good,0,1,DPD 1-30,Small,0.6246,Amber
BRW_02848,Aditya Chana,Maharashtra,Food & Beverage,BR_17,LO_027,2023-10-19,3000000,14.29,12,903689.0,269770.0,0.299,591,2,0,Non-Filer,Gold,2,Critical,Defaulted,1,14,Poor,0,0,Current,Medium,0.867,Critical
BRW_02849,Neelima Shankar,Telangana,Construction,BR_17,LO_016,2024-02-29,3000000,14.05,60,275890.0,69882.0,0.253,818,4,0,Irregular,Unsecured,0,Critical,Active,0,10,Excellent,0,1,Current,Medium,0.8763,Critical
BRW_02850,Vedika Deol,Uttar Pradesh,Auto Parts,BR_03,LO_036,2023-08-14,3000000,11.58,24,499681.0,140632.0,0.281,611,6,0,Irregular,Unsecured,0,Critical,Active,0,16,Poor,0,1,Current,Medium,0.5728,Amber
BRW_02851,Suhani Sankar,Haryana,Electronics,BR_14,LO_006,2022-09-29,3000000,13.24,12,703219.0,268289.0,0.382,734,5,15,Regular,Machinery,0,Red,Active,0,27,Good,0,1,DPD 1-30,Medium,0.3183,Green
BRW_02852,Nikita Vyas,Haryana,Agri Processing,BR_06,LO_010,2023-10-29,5000000,16.53,36,1373983.0,177096.0,0.129,751,0,0,Regular,Machinery,0,Amber,Active,0,14,Excellent,0,0,Current,Large,0.1907,Green
BRW_02853,Kabir Korpal,West Bengal,Agri Processing,BR_10,LO_039,2022-08-04,3000000,15.73,18,685772.0,188186.0,0.274,622,3,0,Regular,Unsecured,0,Critical,Defaulted,1,29,Fair,0,1,Current,Medium,0.8905,Critical
BRW_02854,Niharika Jha,Telangana,Retail Trade,BR_17,LO_019,2024-02-25,500000,17.91,12,146127.0,45818.0,0.314,798,5,60,Regular,Inventory,0,Red,Stressed,1,10,Excellent,0,1,DPD 31-60,Small,0.7163,Amber
BRW_02855,Chaitaly Sharaf,Karnataka,Auto Parts,BR_02,LO_010,2023-08-09,1000000,11.85,24,156317.0,47003.0,0.301,756,0,0,Regular,Property,0,Green,Active,0,17,Excellent,0,0,Current,Small,0.2033,Green
BRW_02856,Samaksh Rattan,Rajasthan,Textile,BR_12,LO_026,2023-03-03,750000,12.59,24,97242.0,35512.0,0.365,683,3,0,Regular,Machinery,0,Red,Active,0,22,Good,0,1,Current,Small,0.2312,Green
BRW_02857,Avni Randhawa,Karnataka,Auto Parts,BR_16,LO_034,2023-09-25,3000000,17.02,18,283672.0,190018.0,0.67,815,1,0,Irregular,Unsecured,2,Red,Active,0,15,Excellent,1,0,Current,Medium,0.87,Critical
